"","country","year","parent_company","empty","hdpe","ldpe","o","pet","pp","ps","pvc","grand_total","num_events","volunteers","country.code","lang1","lang2","lang3","lang4","lang5","lang6","lang7","lang8","lang9","lang10","lang11","total_plastic","gdp"
"7773","India",2020,"Ecof Industries Private Limited",0,0,0,9,0,0,0,0,9,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7774","India",2020,"EID Parry",0,0,1,3,0,0,0,0,4,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7775","India",2020,"Elite Green Pvt Ltd.",0,0,0,1,0,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7776","India",2020,"Elite Group",0,0,0,9,0,0,0,0,9,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7777","India",2020,"Emami Limited",0,2,0,0,0,0,0,0,2,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7778","India",2020,"Essorganics",0,0,0,0,3,0,0,0,3,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7779","India",2020,"Everest Food Products Pvt Ltd",0,0,0,1,0,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7780","India",2020,"Ferrero Group",0,0,4,0,2,4,2,0,12,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7781","India",2020,"Flair Pens",0,0,0,1,0,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7782","India",2020,"Flipkart India Pvt. Ltd.",0,0,0,1,0,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7783","India",2020,"Forest Fragrance",0,0,0,1,0,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7784","India",2020,"Funfizz Foods",0,0,0,1,0,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7785","India",2020,"Future Consumer Limited",0,0,0,3,0,0,0,0,3,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7786","India",2020,"G.M.Pens International Pvt. Ltd.",0,0,0,0,0,4,0,0,4,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7787","India",2020,"Garuda Foods Pvt Ltd",0,0,0,1,0,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7788","India",2020,"Gem Edible Oils Pvt Ltd",0,0,0,1,0,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7789","India",2020,"General Mills",0,0,0,13,0,0,0,0,13,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7790","India",2020,"Glaxosmithkline",0,0,0,55,2,5,0,2,64,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7791","India",2020,"GlaxoSmithKline Pharmaceuticals Ltd",0,0,0,2,0,0,0,0,2,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7792","India",2020,"Glenmark Pharma Ltd.",0,2,0,0,0,1,0,0,3,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7793","India",2020,"Godrej",0,1,25,7,5,0,0,0,38,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7794","India",2020,"Godrej Agrovet Limited",0,0,9,0,0,0,0,0,9,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7795","India",2020,"GOKULAM DATES SARAVANA FOODS",0,0,0,1,0,3,0,0,4,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7796","India",2020,"GRB Dairy Foods Private Limited.",0,0,1,29,10,0,0,0,40,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7797","India",2020,"GSK group of companies",0,0,1,0,0,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7798","India",2020,"Guiltfree Industries",0,0,0,12,0,0,0,0,12,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7799","India",2020,"Guiltfree Industries Limited",0,0,0,5,0,0,0,0,5,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7800","India",2020,"Gujarat Co-operative Milk Marketing Federation Ltd.",0,0,252,54,2,14,8,2,332,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7801","India",2020,"Haldiram'S",0,0,11,17,0,0,0,0,28,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7802","India",2020,"Happilo International Private Limited",0,0,0,2,0,0,0,0,2,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7803","India",2020,"Harima Foods",0,0,0,0,1,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7804","India",2020,"Harina Foods Private Limited",0,0,1,8,0,0,0,0,9,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7805","India",2020,"Hatsun Agro Product Ltd",0,3,424,5,2,30,0,0,464,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7806","India",2020,"Heera Semiya Factory",0,0,0,1,0,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7807","India",2020,"Hema Selvi Products",0,0,0,1,0,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7808","India",2020,"Herbalife International of America, Inc.",0,2,0,0,0,0,0,0,2,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7809","India",2020,"Heritage Foods Limited.",0,0,259,0,0,2,0,0,261,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7810","India",2020,"Hershey Company",0,1,0,4,0,0,0,0,5,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7811","India",2020,"Himalaya",0,2,4,16,5,10,0,2,39,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7812","India",2020,"Hindustan Unilever",0,0,0,1,0,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7813","India",2020,"Hyper Market Services",0,0,0,1,0,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7814","India",2020,"ICPA Health Products Ltd",0,0,0,0,1,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7815","India",2020,"ID FRESH FOOD (INDIA) PVT LTD",0,0,0,7,0,0,0,0,7,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7816","India",2020,"Idhayam Group",0,0,0,23,0,0,0,0,23,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7817","India",2020,"Indchemie Health Specialities Pvt. Ltd.",0,0,0,3,0,0,0,0,3,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7818","India",2020,"INDIA SWEET CO (P) LTD.",0,0,0,2,0,0,0,0,2,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7819","India",2020,"Inno Nu Chem Pvt. Ltd.",0,0,0,0,1,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7820","India",2020,"Itc",0,6,0,390,2,88,0,1,487,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7821","India",2020,"J. P. R. Traders",0,0,0,1,0,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7822","India",2020,"Jbc Food Corporation",0,0,0,1,0,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7823","India",2020,"JDS Food Products Pvt Ltd.",0,0,0,3,0,0,0,0,3,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7824","India",2020,"Jeyyam Global Foods Private Limited.",0,0,0,1,0,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7825","India",2020,"Johanson's & Johanson's",0,0,1,0,0,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7826","India",2020,"Johnson & Johnson",0,3,18,6,4,0,0,0,31,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7827","India",2020,"Joseph Spices",0,0,0,3,0,0,0,0,3,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7828","India",2020,"Jyothy Labs Ltd.",0,0,0,11,3,0,0,0,14,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7829","India",2020,"Kabhi B",0,0,2,0,0,0,0,0,2,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7830","India",2020,"KALEESUWARI REFINERY PRIVATE LIMITED",0,11,0,95,0,0,0,0,106,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7831","India",2020,"Kali Aerated Water Works Pvt Ltd",0,0,0,3,1,0,0,0,4,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7832","India",2020,"Kali Aerated Water Works Pvt Ltd &
Kalis Sparkling Water (P) Ltd",0,0,0,4,1,0,0,0,5,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7833","India",2020,"Kali Aerated Water Works Pvt Ltd & Kalis Sparkling Water (P) Ltd",0,0,0,1,1,0,0,0,2,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7834","India",2020,"Karnataka Co-operative Milk Producers' Federation Ltd.",0,0,0,21,0,0,0,0,21,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7835","India",2020,"Kellogg Company",0,0,2,37,0,0,0,0,39,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7836","India",2020,"Keurig Dr. Pepper",0,0,0,0,1,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7837","India",2020,"Kirorimal Kashiram Marketing Private Limited.",0,0,0,3,0,0,0,0,3,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7838","India",2020,"Kohinoor Speciality Foods India Private Limited. or McCormick Switzerland GmBH",0,0,0,2,0,0,0,0,2,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7839","India",2020,"Kokuyo Camlin Limited.",0,0,0,0,0,1,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7840","India",2020,"Kraft Heinz",0,0,0,1,1,1,0,0,3,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7841","India",2020,"KRBL Limited",0,0,0,15,0,0,0,0,15,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7842","India",2020,"KRBL Ltd",0,0,0,2,0,0,0,0,2,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7843","India",2020,"Krishna Oil Company",0,0,0,0,1,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7844","India",2020,"KTV Health Foods Pvt Ltd",0,0,0,25,0,0,0,0,25,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7845","India",2020,"KUMAR AGRO COM",0,0,0,1,0,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7846","India",2020,"Kwality Milk Foods (P) Ltd",0,0,22,0,0,0,0,0,22,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7847","India",2020,"L'Oreal",0,3,2,10,2,3,0,0,20,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7848","India",2020,"L'oreal paris",0,1,0,0,0,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7849","India",2020,"LALJEE GODHOO & CO.",0,8,0,0,0,0,0,0,8,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7850","India",2020,"Laxmi industries",0,0,0,0,0,2,0,0,2,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7851","India",2020,"LEO FOOD PRODUCTS",0,0,0,2,0,0,0,0,2,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7852","India",2020,"Lijjat",0,0,0,1,0,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7853","India",2020,"Lion Dates Impex (P) Ltd",0,0,0,9,0,13,0,1,23,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7854","India",2020,"Local",0,0,1,0,0,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7855","India",2020,"Loiee Mithai & Rasoi",0,0,0,1,0,1,0,0,2,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7856","India",2020,"Loreal",0,0,0,0,1,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7857","India",2020,"Lotte India Corporation Ltd",0,0,0,3,0,0,0,0,3,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7858","India",2020,"M.Vanniyarajan & Sons",0,0,0,1,0,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7859","India",2020,"M/s Radiant Indus Chem Pvt. Ltd /Foodrite India",0,0,0,6,0,0,0,0,6,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7860","India",2020,"M/s Radiant Indus Chem Pvt. Ltd.",0,0,0,3,0,0,0,0,3,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7861","India",2020,"Madhur",0,0,1,0,0,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7862","India",2020,"Madhuram Food Products",0,0,0,1,0,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7863","India",2020,"Malliga Appalam & Chips",0,0,0,3,0,0,0,0,3,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7864","India",2020,"Maniar's",0,0,0,5,0,0,0,0,5,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7865","India",2020,"Mankind Pharma Ltd",0,0,0,1,1,0,0,0,2,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7866","India",2020,"Marico Limited",0,37,0,11,0,0,0,0,48,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7867","India",2020,"Mars, Incorporated",0,1,0,25,4,5,0,1,36,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7868","India",2020,"Master Chef",0,0,0,1,0,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7869","India",2020,"Mayil Mark Appalam",0,0,0,0,0,2,0,0,2,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7870","India",2020,"Mayora Indah",0,0,0,7,5,0,0,0,12,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7871","India",2020,"Micrale",0,0,0,4,0,0,0,0,4,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7872","India",2020,"Milky Mist Dairy Food Private Limited",0,0,2,2,2,9,0,0,15,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7873","India",2020,"Modern Food Enterprises Private Limited.",0,0,48,2,0,4,0,0,54,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7874","India",2020,"Monde Nissin Corporation",0,0,0,1,0,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7875","India",2020,"Mondelez International",0,10,6,187,0,2,0,5,210,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7876","India",2020,"Monginis",0,0,0,2,0,0,0,0,2,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7877","India",2020,"Montexpen",0,0,0,1,0,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7878","India",2020,"MORVIN INDIA HEALTHCARE PRIVATE LIMITED",0,0,0,1,0,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7879","India",2020,"MTR Foods Pvt. Ltd.",0,0,0,6,0,0,0,0,6,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7880","India",2020,"MTSInternational",0,0,0,0,1,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7881","India",2020,"MURUHAN & CO",0,0,0,3,0,0,0,0,3,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7882","India",2020,"MURUHAN & CO.,",0,0,0,2,0,0,0,0,2,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7883","India",2020,"N. Ranga Rao & Sons Private Limited",0,0,0,0,0,2,0,0,2,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7884","India",2020,"N.B. Enterprises",0,0,0,2,0,0,0,0,2,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7885","India",2020,"Nabati",0,0,0,70,0,0,0,0,70,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7886","India",2020,"Naga Limited",0,0,0,108,0,0,0,0,108,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7887","India",2020,"Natraj Oil Mills Pvt Ltd",0,0,0,2,0,0,0,0,2,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7888","India",2020,"Nellai kuttam snacks",0,0,0,6,0,0,0,0,6,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7889","India",2020,"Nellai Snacks",0,0,0,4,0,0,0,0,4,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7890","India",2020,"Nestle",0,1,0,568,1,135,3,13,721,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7891","India",2020,"Net Distribution Services Private Limited",0,1,0,0,0,2,0,0,3,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7892","India",2020,"Nissin",0,0,0,8,0,0,0,0,8,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7893","India",2020,"NutKhutt",0,0,0,1,0,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7894","India",2020,"Nycil",0,0,0,0,1,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7895","India",2020,"Ohms Food Products Pvt. Ltd.",0,3,0,2,5,0,0,0,10,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7896","India",2020,"Original Foods",0,0,0,1,0,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7897","India",2020,"Pankajakasthuri Herbals India (P) Ltd.",0,0,0,0,4,0,0,0,4,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7898","India",2020,"Parag Milk Foods Ltd.",0,0,0,2,0,0,0,0,2,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7899","India",2020,"Parale",0,3,0,0,0,0,0,0,3,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7900","India",2020,"Parle",0,70,48,8,9,7,0,2,144,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7901","India",2020,"Parle Platina",0,1,0,0,0,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7902","India",2020,"Parle Products Private Limited",0,0,0,52,1,43,0,5,101,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7903","India",2020,"Patanjali Ayurved Limited",0,0,0,7,2,0,0,1,10,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7904","India",2020,"Pepsico",0,0,0,136,28,2,0,2,168,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7905","India",2020,"Perfetti Van Melle",0,0,0,2,0,2,0,0,4,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7906","India",2020,"Pfizer Limited",0,0,0,8,1,0,0,0,9,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7907","India",2020,"Pidilite Industries Ltd.",0,3,9,3,0,0,0,0,15,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7908","India",2020,"Pioneer Bakeries",0,0,0,1,0,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7909","India",2020,"Piramal Healthcare Ltd.",0,1,0,0,0,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7910","India",2020,"Pladis",0,0,0,3,0,1,0,0,4,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7911","India",2020,"Ponlait – Pondicherry Co-Operative Milk Produces Union Ltd.",0,0,2,0,0,1,0,0,3,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7912","India",2020,"POOMEX CLOTHING COMPANY",0,0,0,2,0,0,0,0,2,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7913","India",2020,"Prayagh Nutri Products Pvt ltd.",0,0,0,2,0,0,0,0,2,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7914","India",2020,"Premchand",0,0,0,0,0,2,0,0,2,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7915","India",2020,"Procter & Gamble",0,6,20,53,11,6,0,8,104,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7916","India",2020,"Radhika Cosmetics",0,0,1,0,0,0,0,0,1,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7917","India",2020,"Rajah Company",0,0,0,5,0,0,0,0,5,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
"7918","India",2020,"Rathna Ghee Stores",0,0,0,6,0,0,0,0,6,56,353,"356","English","Hindi","Tamil",NA,NA,NA,NA,NA,NA,NA,NA,16973,2674851578587.27
